"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6349884872772","47.6947756697218","47.678133368337","47.5547193592318","47.5752099188908","47.0393811098684","47.101585722526","47.2570791802624","47.0703954522653","47.4027897145981","47.2367739703946","46.9368450745475","46.5575322898276","46.7325966245951","46.9459000213342","47.0258865378839","46.8811934713077","46.8597932899104","46.4239858176431","46.6999717269839","46.9416537482246","46.4758534336069","46.475103275533","46.4289416462225","46.1946035218169","46.2897925939959","46.2813733962906","45.9539009683689","45.503926808846","45.3763465216757","44.1581347743628","44.6698755540364","44.6981233899743","45.0857195915383","44.9636741551069","44.8569937879204",
"Montenegro","MNE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.974","51.059","51.033","50.89","50.546","50.164","49.855","49.616","49.352","49.522","49.316","49.196","48.991","48.736","48.489","48.327","48.191","48.196","48.277","48.247","48.26","48.268","49.436","49.42","51.638","52.374","52.748","52.64","53.566","54.558","50.373","48.102","55.484","58.564","58.234","57.966",
"Mongolia","MNG","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.197","57.832","58.398","58.697","58.824","58.811","58.967","59.067","59.193","59.327","59.506","59.592","59.6","59.521","59.336","59.261","59.188","59.133","58.454","58.679","58.808","59.805","59.654","59.497","59.643","59.674","58.397","59.138","59.746","65.598","63.432","61.199","62.614","60.833","60.312","59.689",
"Northern Mariana Islands","MNP","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.079","84.069","84.059","84.04","84.01","83.976","83.947","83.94","84.305","84.663","85.015","85.36","85.698","86.03","85.532","85.02","84.493","83.951","83.393","82.821","82.232","81.628","81.008","80.373","79.721","79.053","79.019","78.983","78.949","78.917","78.149","78.074","78.817","78.811","78.783","78.709",
"Mauritania","MRT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.48","46.432","46.384","46.336","46.288","46.24","46.192","46.144","46.096","46.048","46","45.795","45.59","45.386","45.181","44.977","44.772","44.568","44.365","44.161","43.957","43.754","43.551","43.058","42.567","42.077","41.589","41.102","41.079","41.045","40.548","40.703","40.939","40.926","40.896","40.772",
"Mauritius","MUS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.191","60.132","60.053","59.968","59.868","59.753","59.586","59.424","59.248","59.049","58.842","57.566","58.257","60.519","58.85","59.266","59.024","58.208","58.305","58.433","59.203","58.426","58.69","59.708","59.973","60.342","59.658","59.887","59.274","59.747","55.714","52.584","55.559","58.996","58.664","58.548",
"Malawi","MWI","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.652","80.702","80.75","80.79","80.82","80.837","80.843","80.846","80.857","80.858","80.843","80.832","80.824","80.815","80.809","80.81","79.691","78.524","77.309","76.046","74.737","73.38","71.85","70.268","68.636","66.956","65.232","63.467","63.373","63.271","68.264","62.931","63.07","62.998","62.926","62.577",
"Malaysia","MYS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.284","56.317","56.68","57.043","57.404","57.773","58.15","58.529","58.903","59.262","59.544","59.721","59.851","59.979","60.114","60.267","60.455","60.685","60.958","61.267","61.602","61.937","62.952","63.964","64.962","65.185","65.09","65.202","65.574","65.871","65.473","65.619","66.223","66.178","66.107","66.12",
"North America","NAC","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4400309932811","65.1238307543468","65.2569424860358","65.11484637259","65.4020499786304","65.4831509348289","65.618940601371","65.9175318151267","65.8754726458283","65.9582512649047","66.0602646493712","65.8167543730754","65.6666738265086","65.411009611425","65.2089603859842","65.2193886365987","65.3426423286679","65.2089321645947","65.2175340031415","64.6320595054767","64.0395112478034","63.577317065296","63.4650524571368","63.1277726435896","62.8163120817016","62.640391960661","62.7624013220586","62.8844399318083","62.9005679605402","63.1595521129547","61.8246522049369","61.8924396364676","62.1636384854145","62.4375858558822","62.2671139042488","62.016267969456",
"Namibia","NAM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.116","55.096","55.092","55.087","55.08","54.554","54.028","53.5","53.71","53.92","54.13","54.416","54.701","54.986","55.27","55.555","55.839","56.122","56.405","56.688","56.97","57.252","57.533","61.701","60.825","60.639","60.453","59.668","58.879","58.923","55.981","56.482","58.908","58.898","58.871","58.838",
"New Caledonia","NCL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.654","64.797","64.895","65","65.137","65.342","65.435","65.514","65.416","65.383","65.351","65.248","65.126","64.996","64.853","64.704","64.631","64.588","64.467","64.342","64.327","64.271","64.171","64.064","63.898","62.693","61.452","60.205","58.939","57.647","57.677","57.367","57.592","57.247","56.883","56.421",
"Niger","NER","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.895","78.883","78.873","78.865","78.859","78.857","78.865","78.89","78.924","78.966","79.013","79.063","79.117","79.173","79.231","79.287","79.341","79.39","79.434","79.471","79.499","79.516","77.65","75.666","73.565","73.342","73.118","72.892","72.666","72.438","74.144","76.515","79.612","79.56","79.561","79.741",
"Nigeria","NGA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.789","82.392","83.018","83.416","83.96","84.095","83.892","83.801","83.67","83.604","83.371","83.182","82.942","82.671","82.435","82.172","81.963","81.797","81.609","81.517","81.282","81.119","81.055","80.844","80.765","80.793","80.843","80.89","80.955","81.001","79.314","80.143","81.268","82.559","82.566","82.517",
"Nicaragua","NIC","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.984","57.896","57.83","57.739","57.779","57.91","58.45","58.966","59.48","59.832","60.183","60.532","60.881","61.229","61.575","61.921","62.265","62.607","62.949","63.289","63.628","63.966","64.302","64.637","64.971","65.096","65.213","65.333","65.155","64.995","64.363","65.258","65.64","65.891","66.033","66.074",
"Netherlands","NLD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.34","66.552","66.736","66.802","66.821","66.815","66.945","67.108","67.292","67.537","67.804","67.949","67.872","67.67","67.423","67.204","67.165","67.168","67.152","66.818","66.501","66.385","66.779","66.735","66.158","66.465","66.281","66.126","66.382","66.707","66.544","66.534","67.229","67.721","67.462","67.248",
"Norway","NOR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.551","61.899","62.321","62.8","63.357","63.947","64.628","65.346","65.954","66.393","66.785","67.097","67.301","67.388","67.634","67.907","68.171","68.42","68.425","68.023","67.331","67.142","67.075","66.944","66.557","66.562","66.201","65.659","65.909","65.934","65.678","65.68","65.964","65.944","65.834","65.606",
"Nepal","NPL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.553","41.544","41.557","41.557","41.533","41.5","41.46","41.429","41.405","41.385","41.364","41.347","41.328","41.307","41.287","41.244","41.172","41.089","41.014","40.953","40.908","40.835","40.697","40.511","40.339","40.224","40.096","39.915","39.743","39.765","39.387","39.513","39.428","39.379","39.313","39.244",
"Nauru","NRU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.49","63.425","62.942","62.867","63.68","64.312","65.154","65.005","64.576","64.657","64.765","65.34","66.044","65.83","66.43","67.194","67.742","68.01","67.968","67.746","67.541","67.902","67.641","67.406","68.309","68.399","69.546","70.48","70.506","70.174","69.863","70.396","70.929","71.503","70.553","70.352",
"OECD members","OED","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5169383207114","60.5989902014924","60.469265913558","60.1587360714705","60.3160936688454","60.2494252996215","60.3358193871284","60.4888155691365","60.3973347816648","60.3742186170646","60.2478385068369","60.0582579430692","59.9617026496045","59.9154989989906","59.7944463647675","59.9681034354305","60.1440038270508","60.1214014029202","60.2040222713632","60.0960516619487","59.9681287705798","59.9384178009887","60.0932791898132","60.0532901199099","59.9639920240383","59.989504967046","60.1325138538945","60.2980078174312","60.4735587056746","60.6484989450122","59.2510064724243","59.9077130331473","60.4238948432692","60.7660713732694","60.7605146505991","60.5969657104113",
"Oman","OMN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.239","57.217","58.022","58.777","58.853","58.245","57.734","57.138","56.854","56.609","56.175","55.885","55.921","56.09","56.239","56.362","56.646","57.124","57.768","58.584","59.642","62.758","66.11","67.8","68.649","69.445","70.289","70.708","70.517","69.778","65.957","65.783","68.251","68.331","68.289","68.377",
"Other small states","OSS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5003374177568","59.1058507724925","58.5871468962215","58.2367110920597","58.1937701014057","58.0070001743601","57.767709549781","57.6924486730983","57.4158208667619","57.1116564640399","56.6896698153997","56.5057829399291","56.3729708854057","57.0675553711913","56.7484090649653","56.7187008866442","57.017126877104","56.9464687944878","56.9298051493246","56.7437252125413","56.8770615194693","56.7873918930274","56.7668619690007","57.0154250263394","57.1140414836137","57.3634754493566","57.4641599913448","57.7843251332068","57.9808784650547","58.4895689064074","57.2842116778724","57.2874434738781","58.4893353856413","59.3464939521602","59.1538819062789","59.045145786326",
"Pakistan","PAK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.35","49.68","49.68","49.2","49.15","48.36","49.24","50.12","49.95","50.18","50.41","50.43","50.45","50.59","50.73","50.381","50.032","50.045","50.084","50.535","50.997","50.775","51.113","51.451","50.997","52.026","51.682","51.338","50.994","51.597","51.587","52.73","52.406","52.372","52.308","52.335",
"Panama","PAN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.468","57.822","59.004","60.143","60.496","61.307","61.475","61.626","62.849","62.667","62.998","63.323","63.642","63.798","64.389","64.54","63.712","64.085","65.656","63.521","64.878","63.006","64.957","65.744","65.698","65.651","66.186","65.872","67.571","68.51","66.4","62.8","66.316","65.144","66.319","66.304",
"Peru","PER","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.115","59.122","58.9","59.844","60.78","62.92","64.317","65.69","66.85","68.16","65.78","68.79","69.906","70.999","72.069","73.114","76.14","78.228","78.223","78.577","79.241","78.652","78.459","77.863","77.065","75.903","75.377","76.996","77.179","77.362","68.924","71.93","74.473","72.686","72.808","72.856",
"Philippines","PHL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.362","61.42","61.46","61.465","61.422","61.374","61.304","61.248","61.311","61.296","61.256","61.24","61.206","61.143","61.524","61.589","61.418","61.259","61.065","61.435","61.434","62.23","61.733","61.446","62.171","61.405","61.59","59.141","58.981","59.444","54.746","56.471","61.439","61.42","61.402","61.35",
"Palau","PLW","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.603","48.478","48.278","47.995","47.948","48.1","48.016","48.179","48.337","48.371","48.498","48.572","48.645","48.669","48.682","48.621","48.578","48.486","48.557","48.483","48.343","48.739","49.059","49.394","49.529","49.798","50.088","50.418","50.833","51.138","51.004","51.672","51.989","51.962","51.96","52.07",
"Poland","POL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.138","61.342","61.045","60.424","59.749","58.69","58.094","57.215","56.743","56.127","55.486","56.236","55.377","54.948","54.594","54.796","54.194","54.009","54.583","55.253","56.161","56.397","56.765","56.729","57.074","57.076","57.307","57.562","57.534","57.471","57.397","58.698","58.946","59.23","58.656","58.312",
"Pre-demographic dividend","PRE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.318387909194","72.5243945256195","72.6641008509491","72.6550324874062","72.7085074992937","72.7359057795731","72.6799331623737","72.6249346918201","72.5605856509762","72.508098698901","72.4381571732635","72.3799600691835","72.2947278968348","72.1847695780461","72.0947665454174","71.9753532854762","71.7936172070616","71.6056680507491","71.3072749735922","71.012232001752","70.6917913051789","70.6958851958784","69.9319887204287","70.2124508167852","69.640037918006","69.3670848102719","69.1840033352355","68.6175486476007","68.3636838156714","68.1192487416369","67.2927240021874","67.6419055572608","68.0432291593806","69.885971222893","69.784146723335","69.7201736111089",
"Puerto Rico (US)","PRI","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.59","45.64","45.57","47.12","46.61","46.1","46.88","47.7","47.55","47.33","45.94","46.07","46.2","46.71","46.67","47.7","47.23","46.13","44.8","43.2","41.9","40.5","39.897","39.297","38.293","38.021","38.155","38.236","38.582","38.591","39.249","41.291","41.829","42.134","42.615","42.779",
"Korea, Dem. People's Rep.","PRK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.489","81.602","81.766","81.877","81.943","82.047","82.127","82.266","82.298","82.206","82.211","82.156","82.144","82.122","82.097","82.04","82.069","82.099","82.053","82.078","82.094","82.088","82.072","82.061","82.051","82.081","82.02","82.094","82.179","82.18","80.618","80.711","82.149","82.162","82.162","82.152",
"Portugal","PRT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.718","60.979","58.955","58.554","58.506","58.26","58.499","59.144","60.568","60.645","60.798","61.45","62.016","61.982","61.505","61.843","62.047","62.178","62.002","61.304","61.201","60.473","60.128","59.26","58.777","58.555","58.414","58.881","58.953","58.976","57.587","56.831","57.785","58.555","58.443","58.161",
"Paraguay","PRY","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.119","69.199","69.105","69.339","69.617","70.044","69.966","70.158","69.945","69.593","69.156","68.897","68.749","67.598","71.373","70.279","67.047","68.816","69.302","69.623","67.738","67.916","71.277","69.867","67.955","67.926","69.966","71.039","71.868","72.392","70.117","71.919","70.58","70.751","70.27","70.247",
"West Bank and Gaza","PSE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.352","40.347","40.316","40.311","40.308","40.293","40.322","40.262","40.175","40.131","40.254","36.626","35.907","38.759","38.222","38.642","38.63","39.918","39.376","39.53","39.997","41.362","41.679","41.801","42.118","43.967","43.769","44.004","43.452","44.27","40.936","43.367","44.991","","","",
"Pacific island small states","PSS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4582807147893","65.672647801285","65.7100640814161","65.8325248983599","65.9125291940484","65.9070247698236","65.9436968764272","65.9892436501418","66.008094993418","66.0419520628702","66.1769797915734","66.2543734440624","66.2933844752125","66.230819102225","66.166985266899","65.4242327463454","65.9954917044367","66.2691849849128","66.4766460734595","66.6925421151994","66.8357315237398","67.3469572061278","66.7586616320005","66.1488811474952","65.5836379589722","65.3701595208394","65.1168194564508","65.1431117480954","65.0052216729758","64.8622329856695","62.9123121380593","63.2119934413095","64.4515383075762","64.5520399122466","64.625579293582","64.6332242694672",
"Post-demographic dividend","PST","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4648169353893","60.5112600603468","60.3754939930056","60.1741118579041","60.2347777756269","60.1912536345698","60.3124262899982","60.4717470834133","60.3885939330166","60.4688097773348","60.5078123076785","60.3417831852886","60.3528137619666","60.3043393308491","60.2761896687201","60.4223444645013","60.6114552828993","60.6367139543091","60.6971839314345","60.4362967037417","60.1856480749299","60.0354071531656","60.1018858228736","60.0663128196186","60.0385368222358","60.0293297420364","60.1795377788396","60.3562265568305","60.5343794369354","60.735932176862","59.8691394179425","60.0464054527911","60.6800739350133","60.9425935405175","60.8817929530486","60.6746013214835",
"French Polynesia","PYF","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.084","59.247","59.349","59.467","59.564","59.629","59.625","59.413","59.16","58.873","58.565","58.229","57.882","57.512","57.096","56.726","56.407","56.076","56.075","56.106","56.156","56.212","56.264","56.16","56.045","55.957","55.876","55.822","55.614","55.402","54.459","54.253","53.961","53.353","52.799","52.369",
"Qatar","QAT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.745","83.844","83.519","83.684","83.77","83.836","83.838","82.912","82.606","82.664","82.635","82.841","82.944","83.217","82.375","82.562","83.747","85.327","86.094","86.492","86.559","86.455","86.27","86.296","86.747","87.274","87.475","87.498","87.503","87.433","87.105","86.363","87.575","87.551","87.22","87.013",
"Romania","ROU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.061","50.302","50.7","50.761","50.645","50.382","50.261","50.584","50.843","51.028","51.067","50.892","50.716","50.721","50.571","50.529","50.577","50.707","50.967","47.207","50.26","49.907","50.042","50.081","50.517","51.24","50.936","51.837","51.834","52.02","51.998","52.467","52.637","51.739","51.461","51.331",
"Russian Federation","RUS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.407","66.858","65.864","63.84","61.875","61.413","60.387","59.045","58.115","61.253","61.272","59.949","60.295","59.982","60.572","60.914","61.227","62.025","62.549","62.659","62.647","62.939","62.964","62.866","62.837","62.704","62.872","62.496","62.445","61.698","61.389","61.966","61.936","62.135","61.824","61.113",
"Rwanda","RWA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.829","62.819","62.756","62.676","63.139","63.764","63.504","63.246","62.902","62.501","62.121","61.783","61.528","61.363","61.254","61.183","61.143","61.12","61.096","61.056","60.997","60.927","60.854","60.784","60.714","60.64","60.556","60.461","60.378","58.451","62.66","58.197","60.164","63.664","63.521","63.681",
"South Asia","SAS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5824566062383","57.5782570704086","57.575750097882","57.6173453901314","57.66949301868","57.93226227056","58.244782527158","58.5469596928959","58.9146295724919","59.1908380884314","59.4582475784969","59.3265924375287","59.1890962006539","59.0484583221175","58.9052505755262","58.7653467954093","57.9450126748837","57.1559739112288","56.3824025009395","55.6273879864276","54.8906313562702","54.2862823201033","53.6941049673371","53.5135012402378","53.3307841876655","53.1719113029876","52.9797370752989","53.0497358724057","52.908758445618","52.7986068803839","52.149023866943","53.1146138342419","54.114339096529","54.9558994210465","55.5994234754382","55.6071766930875",
"Saudi Arabia","SAU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.35","51.262","51.346","50.971","50.56","50.127","49.658","49.178","48.689","48.221","48.995","48.37","47.976","47.891","47.913","48.06","48.347","48.649","49.135","49.582","51.426","53.37","55.395","57.152","58.409","59.749","60.685","58.99","59.418","61.203","62.414","63.511","63.801","65.336","65.201","65.098",
"Sudan","SDN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.069","50.279","50.51","50.763","51.063","51.397","51.774","51.593","51.362","51.107","50.838","50.558","50.272","49.992","49.704","49.404","49.111","48.81","48.463","48.694","48.742","48.786","47.835","46.806","45.715","44.612","43.514","42.409","41.353","40.373","39.121","38.353","37.523","","","",
"Senegal","SEN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.146","51.067","50.978","50.884","50.79","50.7","50.615","50.538","50.466","50.399","50.337","50.277","50.195","50.119","50.074","50.034","50","49.497","48.994","48.492","47.989","47.487","46.986","46.485","45.985","45.486","50.116","46.002","48.353","50.712","50.716","51.681","51.946","51.881","51.85","52.019",
"Singapore","SGP","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.03","61.66","62.138","62.453","62.945","63.683","64.226","64.737","65.176","65.265","65.365","65.461","64.622","64.698","64.569","65.197","66.08","65.497","66.615","66.57","67.37","67.376","67.943","67.768","68.556","69.53","69.244","68.943","68.581","68.986","68.712","70.686","69.734","69.394","69.202","69.673",
"Solomon Islands","SLB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.473","83.336","82.967","82.939","82.768","82.542","82.653","82.873","83.009","83.211","83.982","84.466","84.738","84.662","84.549","84.453","84.474","84.511","84.456","84.509","84.335","84.239","84.305","84.273","84.367","84.427","84.34","84.32","84.304","84.313","83.518","83.907","84.284","84.28","84.276","84.296",
"Sierra Leone","SLE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.348","64.371","64.397","64.424","64.451","64.478","64.505","64.53","64.556","64.591","64.619","64.632","64.639","64.64","66.11","65.234","64.348","63.452","62.547","61.632","60.71","59.779","58.842","57.898","56.948","56.193","55.435","54.675","53.912","53.81","53.299","53.612","53.665","53.633","53.584","53.372",
"El Salvador","SLV","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.559","61.584","61.714","62.565","63.397","62.371","60.814","60.51","62.631","62.129","61.538","60.947","60.35","61.766","60.242","60.6","60.921","61.389","60.924","60.421","59.889","59.579","60.197","60.524","59.397","58.688","59.261","59.006","58.728","59.887","56.52","59.173","60.08","61.56","61.919","62.107",
"San Marino","SMR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.997","33.983","33.862","33.827","33.876","33.921","33.96","33.995","34.028","34.059","34.087","34.114","34.143","34.176","34.224","34.303","34.407","34.485","34.497","34.473","34.438","34.336","34.232","34.2","34.178","34.157","34.135","34.102","34.062","34.03","33.707","33.733","33.922","33.909","33.9","33.846",
"Serbia","SRB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.92","59.091","59.009","58.774","58.204","57.555","56.818","55.975","55.488","56.22","55.745","55.28","54.857","54.518","54.08","53.7","53.413","53.502","52.792","50.961","49.653","49.749","50.154","51.154","51.602","51.222","52.972","53.554","53.962","54.063","53.373","56.178","57.066","58.095","59.162","59.142",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.210424229898","72.3586364432337","72.5355925845585","72.605985040528","72.7647851511792","72.8750826400852","72.8351018261709","72.7779491233862","72.7024413952311","72.6381347045957","72.5489592101939","72.4661917357832","72.3998114570881","72.326155452764","72.2475493077943","72.1575715171374","71.9914657167263","71.7889820125642","71.5323102360135","71.1657229049097","70.7706919669878","70.8144667656011","70.2020788194122","70.5255924562041","69.9672863700745","69.7846350967995","69.6002312207972","69.1568054539008","68.9465596107782","68.7569533459849","67.6831734687858","68.1037890542106","68.6285934763682","70.5997255904213","70.5779525728818","70.531049387185",
